country_name,country_code,date,expectancy,gdp,healthexpenditure,educationexpenditure,militaryexpenditure,researchexpenditure,netaid
Albania,ALB,2011-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2012-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2013-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2014-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2015-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1995-00-00,72,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1996-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1997-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1998-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1999-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2000-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2001-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2002-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2003-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2004-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2005-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2006-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2007-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2008-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2009-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2010-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2011-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2012-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2013-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2014-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2015-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1995-00-00,72,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1996-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1997-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1998-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1999-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2000-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2001-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2002-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2003-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2004-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2005-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2006-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2007-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2008-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2009-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2010-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2011-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2012-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2013-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2014-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2015-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1995-00-00,72,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1996-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1997-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1998-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1999-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2000-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2001-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2002-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2003-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2004-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2005-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2006-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2007-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2008-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2009-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2010-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2011-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2012-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2013-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2014-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2015-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1995-00-00,72,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1996-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1997-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1998-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1999-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2000-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2001-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2002-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2003-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2004-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2005-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2006-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2007-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2008-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2009-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2010-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2011-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2012-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2013-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2014-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2015-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1995-00-00,72,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1996-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1997-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1998-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1999-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2000-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2001-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2002-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2003-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2004-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2005-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2006-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2007-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2008-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2009-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2010-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2011-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2012-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2013-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2014-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2015-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1995-00-00,72,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1996-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1997-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1998-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1999-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2000-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2001-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2002-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2003-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2004-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2005-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2006-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2007-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2008-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2009-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2010-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2011-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2012-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2013-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2014-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2015-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1995-00-00,72,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1996-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1997-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1998-00-00,73,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,1999-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2000-00-00,74,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2001-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2002-00-00,75,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2003-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2004-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2005-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2006-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2007-00-00,76,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2008-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2009-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2010-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2011-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2012-00-00,77,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2013-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2014-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Albania,ALB,2015-00-00,78,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1995-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1996-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1997-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1998-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1999-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2000-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2001-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2002-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2003-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2004-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2005-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2006-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2007-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2008-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2009-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2010-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2011-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2012-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2013-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2014-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2015-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1995-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1996-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1997-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1998-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1999-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2000-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2001-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2002-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2003-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2004-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2005-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2006-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2007-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2008-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2009-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2010-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2011-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2012-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2013-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2014-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2015-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1995-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1996-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1997-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1998-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1999-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2000-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2001-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2002-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2003-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2004-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2005-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2006-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2007-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2008-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2009-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2010-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2011-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2012-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2013-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2014-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2015-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1995-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1996-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1997-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1998-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1999-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2000-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2001-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2002-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2003-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2004-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2005-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2006-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2007-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2008-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2009-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2010-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2011-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2012-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2013-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2014-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2015-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1995-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1996-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1997-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1998-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1999-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2000-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2001-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2002-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2003-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2004-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2005-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2006-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2007-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2008-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2009-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2010-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2011-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2012-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2013-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2014-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2015-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1995-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1996-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1997-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1998-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1999-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2000-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2001-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2002-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2003-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2004-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2005-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2006-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2007-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2008-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2009-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2010-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2011-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2012-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2013-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2014-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2015-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1995-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1996-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1997-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1998-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1999-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2000-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2001-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2002-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2003-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2004-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2005-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2006-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2007-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2008-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2009-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2010-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2011-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2012-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2013-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2014-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2015-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1995-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1996-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1997-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1998-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,1999-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2000-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2001-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2002-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2003-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2004-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2005-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2006-00-00,0,0.00,0.00,0.00,0.00,0.00,0
Andorra,AND,2007-00-00,0,0.00,0.00,0.00,0.00,0.00,0
