country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Aruba,,,,,,,,,,,,,,,,,,,,
Afghanistan,,,,,,,,,,2.3697861357285297,1.95042957139392,1.86129988322751,2.23706942196111,2.32800275800812,2.06075131768437,1.8974727510832599,1.7785926178473899,1.1447151131951,1.06143348132958,1.3343566777348899
Angola,4.707392768262331,2.4478481567170496,5.97225116095868,2.6420077068794705,17.334692213615998,6.39260315427404,4.52435381521459,3.51023506834408,4.72213379180699,4.162414737960931,4.834841973728321,4.71484492819948,3.36223184907008,3.75821463787197,4.3861288181442495,4.24488429189766,3.4956193690492703,3.59335773707098,4.87603161832403,5.40021316799854
Albania,2.0997130370380197,1.3790287313754401,1.28308157356327,1.23824307676577,1.24920882100311,1.2463593385990202,1.30929225051135,1.32003499118436,1.33684453735893,1.38115868415271,1.3500054545581799,1.56776946295716,1.8207652801473702,1.98486885667765,1.5172171395265401,1.55859189306875,1.52826633775804,1.48708257653319,1.40845822632974,1.3473702435104298
Andorra,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,,,4.2312503023308805,5.29948113445167,5.01280124852479,5.631571667549631,5.612105046756559,4.87552690304984,4.69231072434317,4.6114738848927495,3.6564774556923103,3.2261267843919996,3.28052136989454,3.66802298461867,5.4571072353951005,6.11946782162985,5.5036790154707695,5.09439424133513,6.06308614223812,5.6610560557543
Argentina,1.47307453443229,1.2412284045823998,1.14013911131295,1.13631707160019,1.2203595475499298,1.14882368723143,1.1842346437015,1.0918804785974798,1.06089364594404,0.88329535883353,0.8471547838859609,0.7882338774614692,0.792548175031362,0.762756475390461,0.8865085766863849,0.8148781054979392,0.764287094036749,0.7848247210197858,0.8377364301594359,0.878100919364039
Armenia,4.05931197996886,3.2818668927315597,3.9094034522565697,3.52809604879608,3.69737538591187,3.5600248725369705,3.12724938530975,2.69771474886414,2.72837221377968,2.74199670493715,2.87193136291811,2.9476131562586403,3.04257470127966,3.3955793627065702,4.15704990783508,4.26564605593771,3.85394644115574,3.58376691873744,3.9972445573048403,3.94337826474581
Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,
Australia,2.08685632645484,1.98162431941924,1.92140114594132,1.92193028798377,1.9417389635997502,1.8988146408204298,1.93095497723409,1.94142991393545,1.91152962333899,1.89364782480986,1.8802424047838797,1.89567473389378,1.89032280628126,1.8858329916353997,1.93176734402948,1.95180895699173,1.82898932114244,1.69813674427214,1.6869120162059,1.80511782947889
Austria,1.06366494440733,1.03825369133228,1.01959708072363,0.9921962716399508,0.9802459788161669,0.980318028301828,0.9082413612116329,0.8835292030384971,0.9136394091010609,0.8934803922502321,0.8537237274921771,0.7897837720187031,0.905658928585406,0.876167774105327,0.8387832405203342,0.824770260752985,0.794737314822123,0.7822350466528191,0.7540168059556659,0.753954995133431
Azerbaijan,2.73690130284,2.2542303413548797,2.32404979925782,2.41235591259715,2.6251099314451602,2.26786206311863,2.31206260817217,2.24332117101365,2.4263625550968997,2.6294503124157402,2.29906967458575,3.4177538630434,2.86419491898944,3.29121114577001,3.32542168167072,2.7910043565289104,4.67013555547022,4.72321511251042,4.57820552365175,4.55781667000125
Burundi,4.20907298696168,5.85632839224629,6.35939323220537,6.571714142928539,6.2582345191040805,4.86185018351773,6.0710408062133006,5.4410415793497195,5.53277978191025,4.90266162372368,4.43561734524992,3.51225471482019,3.41490014313953,2.7212308336386,,,,2.38501869074756,2.24200930035414,2.00984219730289
Belgium,1.53641501587782,1.5076733567346798,1.4458177891657702,1.4061153993773703,1.3829813369583899,1.34121027642881,1.27650608755851,1.21571264973733,1.21498600678609,1.14927136931683,1.09155935675049,1.05123950750317,1.09453371355301,1.21389797382409,1.1600402544863402,1.08463137597541,1.04350762055995,1.0381935483870999,1.00558573645944,0.97628522598271
Benin,,,,,0.66336573878389,0.564235731467308,0.48923499770957396,0.851197745420385,0.884527271125209,0.924055932345307,0.9306575104585999,0.9098144222544541,,0.9074230612692149,,,,0.959491602796665,0.939232503647376,0.957933118033128
Burkina Faso,1.54917017470359,1.4359604248653897,1.57493599252235,1.40806161670286,1.3855313863292802,1.39243072523767,1.30945656904446,1.32482343147172,1.2068653044225701,1.35751934660677,1.3517710977804198,1.2427195267201598,1.59590863297221,1.4010726590670601,1.52145511081128,1.3775159519656899,1.29475975931171,1.3230064254899099,1.33673146971773,1.66579457062853
Bangladesh,0.0016376042893647901,0.0014060072505789698,0.0014529233921396901,0.0014501554750822,0.00146835230454321,0.00143858421977407,0.0013513767671199301,0.00125585222526226,0.00120106752195574,0.00119654719823241,0.00116534227198031,0.0011857413812802699,0.0011944304999439198,0.0011239004733575699,0.0012325809731688,0.0014187900850454,0.00145866236134963,0.00141461266724646,0.00133415137644319,0.00137177950253425
Bulgaria,2.38078422348843,2.11291530601408,2.18269519946727,2.18974973490051,2.64517440953437,2.67217253609125,2.87226096968113,2.78689740332968,2.70016677226802,2.4938177649359,2.34543363350552,2.18915634401244,2.3057599305602,1.8989047205129599,1.86014496638251,1.76538418638391,1.4438025191679298,1.4981641546911397,1.61331768924712,1.4730794021842
Bahrain,5.18323202615404,5.27393999363379,5.06848720024768,5.33310395251817,5.503113295967599,3.96167097999708,4.14808165593553,4.61110658744068,4.65883283125604,4.04492888580189,3.21439446479275,3.10294772848129,2.95698661522946,2.8001642652697902,3.6105310634370498,3.27775933240865,3.59149722735675,3.84457702733326,4.14145517346788,4.418589460704269
"Bahamas, The",,,,,,,,,,,,,,,,,,,,
