country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Belgium,28565.9461495143,27701.8519735545,25027.7778163399,25541.7182931865,25444.1392583071,23207.405911007798,23121.566347018997,25052.330282299998,30743.9569254283,35589.7129457001,36967.2829204297,38852.361033993904,44403.831306110194,48424.589273027304,44880.560151788704,44382.8797683492,47699.8070518961,44740.571702193796,46508.1305921633,47346.7573844974
Benin,362.47096826009596,382.285463258335,356.57824360948797,375.02409035024806,399.049255834198,369.700868089261,373.55361362178803,411.959075281789,509.461088697817,570.685501333771,587.080212422838,609.018608681583,685.551675107742,794.870176064085,768.013476447657,732.9536227266741,799.0355591314301,811.216240825005,887.089966726358,915.9266407787841
Burkina Faso,235.83224404607202,249.358755868197,229.488061295294,255.70963102705502,265.155024782095,226.475942346119,235.481751376203,260.983749186463,323.96256427596,371.497021458674,406.67355596274,422.42233751069506,474.088540012772,567.7341866564401,537.2634287055371,575.011881752413,667.1734194571201,673.0625111939299,698.335034928403,696.856206759424
Bangladesh,320.36192771435003,383.82995508178396,390.407905394037,396.169649473801,398.229546291623,406.53174049107497,403.594546213657,401.70815332818705,434.046563233432,462.274879844841,485.85288807347297,495.853780201055,543.082263122362,618.0758835592829,683.6144222723291,760.3319352001951,838.547801702232,858.933362587621,954.3963997156239,1086.80008676935
Bulgaria,1554.04693051431,1208.8502331197901,1346.91277031093,1771.99394273504,1643.6098949729,1609.2805861651998,1764.9073865327102,2087.53484250581,2710.4680235732103,3381.50783656134,3893.6899804990703,4513.13627954383,5932.89967659315,7296.122478585849,6955.98773253421,6843.26328885315,7813.80349946173,7378.025539441559,7674.86055914027,7853.335190862171
Bahrain,10376.3642508806,10523.081522398199,10620.3434291409,10005.2367523625,10330.7365414172,13590.5210501438,12917.3955022801,13279.0457951397,14541.616048514099,16275.1804236433,18418.0726743768,19669.3195545631,21167.6187062133,23043.025317401698,19166.708238235802,20386.0175551116,22033.9106201625,23057.7675759542,24113.5248437757,24514.9991306142
"Bahamas, The",12239.8278071469,12717.060382251799,17288.0565080427,18456.9907672364,20505.947433679,21241.165392710802,21497.3081566811,22505.4047934793,22008.4337005989,21995.5199216219,23405.879547932702,23721.1562800587,24306.1424243044,23657.365306222004,22043.012571170897,21920.516586758302,21514.8986531628,22554.5157201628,22554.454122236602,22497.4497068298
Bosnia and Herzegovina,481.16503992151496,731.12095121787,971.5460642846659,1090.25705604444,1238.1733850727499,1451.66400183674,1512.99301405557,1746.4863834672303,2192.64707824367,2619.7532575372697,2928.26359035282,3351.96339986152,4107.99623197216,4974.66226666137,4586.2063131594705,4475.08813004565,4860.781811342439,4494.64064038047,4748.0406922642105,4852.31864873611
Belarus,1370.67270975184,1452.44700181708,1396.5021663727402,1511.7702679813099,1210.6115995677499,1276.2879997421499,1244.37318523431,1479.38314151115,1819.5256441230301,2378.33920660218,3126.0717666524797,3848.2159664873498,4735.484826736861,6376.183152984549,5176.17264927017,5818.49741095547,6305.659171462329,6721.483350865339,7722.12579792925,8032.49489112848
Belize,2996.39740628714,3001.69323361757,2952.57549366449,2991.86001068223,3065.51789778432,3364.4645225464196,3419.20867174662,3556.61608225719,3679.8821355917,3831.59348393623,3933.30443019911,4187.32042587768,4324.93438917012,4473.417908597371,4263.80711218649,4348.01953874968,4522.8618618785495,4674.29344667534,4723.5943547036995,4884.36856220286
