country_name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Djibouti,105560000.0,97080000.0,85650000.0,80980000.0,75150000.0,72240000.0,59400000.0,74100000.0,79260000.0,64330000.0,74170000.0,115380000.0,112680000.0,140820000.0,165840000.0,132030000.0,141400000.0,148270000.0,149250000.0,164730000.0
Dominica,25000000.0,43130000.0,14560000.0,19350000.0,9930000.0,15280000.0,19690000.0,29600000.0,10970000.0,29400000.0,21110000.0,19660000.0,19500000.0,22210000.0,35950000.0,32450000.0,24440000.0,25680000.0,20080000.0,16290000.0
Denmark,,,,,,,,,,,,,,,,,,,,
Dominican Republic,119960000.0,100110000.0,71610000.0,118310000.0,189830000.0,56190000.0,106980000.0,144960000.0,68790000.0,84560000.0,76060000.0,54410000.0,124220000.0,157070000.0,120160000.0,176590000.0,224740000.0,260120000.0,146910000.0,166220000.0
Algeria,295740000.0,306880000.0,247890000.0,419870000.0,137980000.0,199960000.0,198860000.0,186120000.0,239240000.0,316970000.0,347380000.0,240680000.0,395010000.0,324830000.0,302390000.0,201250000.0,193350000.0,147320000.0,203420000.0,160720000.0
Ecuador,224300000.0,251630000.0,153460000.0,176450000.0,148980000.0,147210000.0,176800000.0,223490000.0,181850000.0,159960000.0,232480000.0,190680000.0,213960000.0,229160000.0,202470000.0,150950000.0,164550000.0,148060000.0,150520000.0,163090000.0
"Egypt, Arab Rep.",2031880000.0,2195960000.0,2018390000.0,1970430000.0,1625130000.0,1371420000.0,1302410000.0,1314490000.0,1021000000.0,1506400000.0,1048580000.0,908160000.0,1135120000.0,1702050000.0,988750000.0,599170000.0,424270000.0,1813430000.0,5512510000.0,3537600000.0
Eritrea,148290000.0,157490000.0,123510000.0,168810000.0,149870000.0,178020000.0,284700000.0,226670000.0,316960000.0,263520000.0,349740000.0,126190000.0,158530000.0,145420000.0,142620000.0,162300000.0,133410000.0,135970000.0,81310000.0,82070000.0
Spain,,,,,,,,,,,,,,,,,,,,
Estonia,58050000.0,59370000.0,65910000.0,90990000.0,83620000.0,63830000.0,68500000.0,54410000.0,84300000.0,135430000.0,,,,,,,,,,
Ethiopia,876980000.0,816500000.0,578910000.0,660240000.0,643290000.0,687800000.0,1103600000.0,1324740000.0,1621160000.0,1830300000.0,1929120000.0,2034550000.0,2551550000.0,3316360000.0,3823760000.0,3455160000.0,3492550000.0,3224480000.0,3885590000.0,3584720000.0
Finland,,,,,,,,,,,,,,,,,,,,
Fiji,44400000.0,46790000.0,44510000.0,36890000.0,35200000.0,29370000.0,26180000.0,34170000.0,51250000.0,65530000.0,66080000.0,55800000.0,50880000.0,45250000.0,66710000.0,75840000.0,75390000.0,105370000.0,91220000.0,94240000.0
France,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",77160000.0,112800000.0,95750000.0,79890000.0,107810000.0,101880000.0,137900000.0,112080000.0,115000000.0,86370000.0,106440000.0,108570000.0,114950000.0,94140000.0,120880000.0,63420000.0,133450000.0,143260000.0,143210000.0,117010000.0
Gabon,143740000.0,126510000.0,38830000.0,44640000.0,47800000.0,11850000.0,8640000.0,71660000.0,-10920000.0,40040000.0,50300000.0,31210000.0,53210000.0,64120000.0,77950000.0,106270000.0,69450000.0,68850000.0,87210000.0,111270000.0
United Kingdom,,,,,,,,,,,,,,,,,,,,
Georgia,209060000.0,309370000.0,242030000.0,208670000.0,246840000.0,171950000.0,294130000.0,317210000.0,228670000.0,314210000.0,293340000.0,357190000.0,380700000.0,888940000.0,906150000.0,627140000.0,587420000.0,659190000.0,646310000.0,562450000.0
Ghana,649870000.0,651270000.0,494170000.0,703880000.0,610090000.0,600650000.0,644850000.0,689370000.0,985040000.0,1419010000.0,1152640000.0,1236250000.0,1162920000.0,1312170000.0,1584690000.0,1697220000.0,1803860000.0,1799290000.0,1328610000.0,1123720000.0
Guinea,415920000.0,298060000.0,381390000.0,359570000.0,237830000.0,153410000.0,289250000.0,254190000.0,250630000.0,274810000.0,192910000.0,173120000.0,227640000.0,332360000.0,217660000.0,220970000.0,202110000.0,607430000.0,467540000.0,563180000.0
